Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	43	6	Suzan & Freek & Claude	VAS-Y (GA MAAR)	6	7		20233715
2023	43	7	Lost Frequencies	THE FEELING	7	16		20232837
2023	43	8	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	9	18		20232636
2023	43	9	Taylor Swift	CRUEL SUMMER	13	6		20233838
2023	43	10	Alok & Ava Max	CAR KEYS (AYLA)	10	17		20232739
2023	43	11	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	8	13		20233136
2023	43	12	Nothing But Thieves	OVERCOME	12	24		20232032
2023	43	13	Luke Combs	FAST CAR	14	8		20233633
2023	43	14	Douwe Bob	THIS WORLD IS OUR HOME	18	8		20233638
2023	43	15	Bebe Rexha & David Guetta	ONE IN A MILLION	19	12		20233236
2023	43	16	Rond�	BREAK MY HEART	15	19		20232535
2023	43	17	Calvin Harris & Sam Smith	DESIRE	16	13		20233133
2023	43	18	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	24	3		20234131
2023	43	19	I�igo Quintero	SI NO EST�S	23	3		20234132
2023	43	20	Racoon	NICKEL FOR GOODBYE	22	5		20233938
2023	43	21	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	21	4		20234032
2023	43	22	OneRepublic	RUNAWAY	17	20		20232427
2023	43	23	Doja Cat	PAINT THE TOWN RED	11	9		20233536
2023	43	24	Son Mieux	TONIGHT	29	2		20234229
2023	43	25	Alok, The Chainsmokers & Mae Stephens	JUNGLE	26	4		20234028
2023	43	26	Chef'Special	MIRACLES	27	11		20233335
2023	43	27	Dua Lipa	DANCE THE NIGHT	20	22		20232228
2023	43	28	Post Malone	CHEMICAL	25	27		20231725
2023	43	29	Tyla	WATER	31	3		20234135
2023	43	30	Marshmello, P!nk & Sting	DREAMING	0	1	NIEUW	20234330
2023	43	31	Post Malone	ENOUGH IS ENOUGH	39	2		20234239
2023	43	32	Di-Rect	OMG IT'S HAPPENING	30	16		20232833
2023	43	33	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	35	3		20234136
2023	43	34	Miley Cyrus	USED TO BE YOUNG	28	9		20233535
2023	43	35	Ofenbach feat. Norma Jean Martine	OVERDRIVE	0	1	NIEUW	20234335
2023	43	36	Kane	WHAT ARE YOU WAITING FOR?	33	4		20234036
2023	43	37	Purple Disco Machine, Duke Dumont & Nothing But Thieves	SOMETHING ON MY MIND	38	2		20234238
2023	43	38	P!nk	RUNAWAY	32	14		20233040
2023	43	39	Peggy Gou	IT GOES LIKE NANANA	34	18		20232619
2023	43	40	Nick Schilder	SHATTERPROOF	36	12		20233240
2023	42	1	Tate McRae	GREEDY	1	5		20233817
2023	42	2	Cass�, Raye & D-Block Europe	PRADA	2	9		20233438
2023	42	3	Kenya Grace	STRANGERS	3	6		20233737
2023	42	4	Teddy Swims	LOSE CONTROL	9	9		20233433
2023	42	5	Anne-Marie feat. Shania Twain	UNHEALTHY	4	14		20232932
2023	42	6	Suzan & Freek & Claude	VAS-Y (GA MAAR)	5	6		20233715
2023	42	7	Lost Frequencies	THE FEELING	8	15		20232837
2023	42	8	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	7	12		20233136
2023	42	9	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	6	17		20232636
2023	42	10	Alok & Ava Max	CAR KEYS (AYLA)	11	16		20232739
2023	42	11	Doja Cat	PAINT THE TOWN RED	10	8		20233536
2023	42	12	Nothing But Thieves	OVERCOME	12	23		20232032
2023	42	13	Taylor Swift	CRUEL SUMMER	18	5		20233838
2023	42	14	Luke Combs	FAST CAR	17	7		20233633
2023	42	15	Rond�	BREAK MY HEART	15	18		20232535
2023	42	16	Calvin Harris & Sam Smith	DESIRE	16	12		20233133
2023	42	17	OneRepublic	RUNAWAY	13	19		20232427
2023	42	18	Douwe Bob	THIS WORLD IS OUR HOME	21	7		20233638
2023	42	19	Bebe Rexha & David Guetta	ONE IN A MILLION	19	11		20233236
2023	42	20	Dua Lipa	DANCE THE NIGHT	14	21		20232228
2023	42	21	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	23	3		20234032
2023	42	22	Racoon	NICKEL FOR GOODBYE	25	4		20233938
2023	42	23	I�igo Quintero	SI NO EST�S	32	2		20234132
2023	42	24	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	31	2		20234131
2023	42	25	Post Malone	CHEMICAL	20	26		20231725
2023	42	26	Alok, The Chainsmokers & Mae Stephens	JUNGLE	27	3		20234028
2023	42	27	Chef'Special	MIRACLES	30	10		20233335
2023	42	28	Miley Cyrus	USED TO BE YOUNG	22	8		20233535
2023	42	29	Son Mieux	TONIGHT	0	1	NIEUW	20234229
2023	42	30	Di-Rect	OMG IT'S HAPPENING	24	15		20232833
2023	42	31	Tyla	WATER	35	2		20234135
2023	42	32	P!nk	RUNAWAY	29	13		20233040
